account_id,type,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year,month,day,fulldate,location,purpose_loan,balance_last,diff_date
A00004269,Credit,1330854.2,94,,,,,,,,,,,,50095.2,1103
A00004273,Credit,793437.4,63,,,,,,,,,,,,646.2,1007
A00004276,Credit,2075888.8,136,,,,,,,,,,,,93934.2,1636
A00004283,Credit,1169615.4,103,,,,,,,,,,,,100638.1,1537
A00004286,Credit,521092.2,47,,,,,,,,,,,,94398.7,780
A00004287,Credit,453280.1,133,,,,,,,,,,,,15787.4,1901
A00004293,Credit,1375250.9,88,L00005850,164196.0,36.0,4561.0,C,2017.0,5.0,22.0,2017-05-22,1.0,home,50935.8,1061
A00004296,Credit,1461950.5,144,,,,,,,,,,,,46966.0,2163
A00004301,Credit,260803.4,38,,,,,,,,,,,,36913.5,553
A00004309,Credit,62729.2,32,,,,,,,,,,,,47729.2,540
A00004318,Credit,54099.4,75,,,,,,,,,,,,58043.2,2088
A00004320,Credit,1458873.0,84,L00005856,51360.0,12.0,4280.0,B,2017.0,8.0,9.0,2017-08-09,1.0,home_improvement,40027.4,891
A00004321,Credit,3313669.0,208,,,,,,,,,,,,113400.4,2083
A00004328,Credit,407858.9,118,,,,,,,,,,,,12043.3,1658
A00004329,Credit,542870.7,192,,,,,,,,,,,,23852.8,1778
A00004330,Credit,1386523.9,90,,,,,,,,,,,,77523.0,1275
A00004332,Credit,348029.5,29,,,,,,,,,,,,37747.5,373
A00004336,Credit,675928.1,48,,,,,,,,,,,,57269.0,541
A00004337,Credit,2564330.9,165,L00005861,51408.0,24.0,2142.0,A,2014.0,12.0,8.0,2014-12-08,1.0,home,53331.9,1871
A00004342,Credit,1308215.3,92,L00005862,100128.0,24.0,4172.0,C,2017.0,12.0,9.0,2017-12-09,1.0,home,62482.7,976
A00004343,Credit,1057665.7,126,,,,,,,,,,,,101347.7,1865
A00004346,Credit,1596606.1,96,,,,,,,,,,,,69508.8,1021
A00004347,Credit,458585.7,186,,,,,,,,,,,,25636.6,2105
A00004349,Credit,6437.1,28,,,,,,,,,,,,85266.0,836
A00004350,Credit,1689548.8,157,,,,,,,,,,,,108934.2,2097
A00004352,Credit,1752364.4,134,,,,,,,,,,,,64463.2,2005
A00004354,Credit,843076.3,56,L00005865,327660.0,60.0,5461.0,C,2018.0,10.0,30.0,2018-10-30,1.0,home,54055.8,722
A00004355,Credit,520311.0,234,,,,,,,,,,,,18167.9,2139
A00004356,Credit,435074.6,111,,,,,,,,,,,,-25821.2,1800
A00004358,Credit,1083431.0,61,,,,,,,,,,,,90488.4,687
A00004361,Credit,48846.7,40,L00005868,90156.0,12.0,7513.0,A,2017.0,3.0,29.0,2017-03-29,1.0,home,102769.2,1025
A00004368,Credit,96738.4,63,,,,,,,,,,,,49112.7,1421
A00004375,Credit,7294.6,27,,,,,,,,,,,,63762.9,794
A00004377,Credit,2654272.9,158,,,,,,,,,,,,57008.4,2077
A00004379,Credit,196334.9,62,,,,,,,,,,,,12409.3,916
A00004383,Credit,1138523.5,73,,,,,,,,,,,,74384.6,781
A00004385,Credit,472119.7,152,,,,,,,,,,,,27887.2,1864
A00004386,Credit,273735.4,28,,,,,,,,,,,,21806.3,397
A00004389,Credit,461314.4,61,,,,,,,,,,,,50163.6,886
A00004405,Credit,784837.6,63,,,,,,,,,,,,6884.8,844
A00004408,Credit,2060805.1,129,,,,,,,,,,,,30220.9,1725
A00004413,Credit,10853.7,60,L00005876,221280.0,48.0,4610.0,C,2015.0,2.0,8.0,2015-02-08,1.0,home,24178.7,1811
A00004414,Credit,912594.4,171,L00005877,97224.0,24.0,4051.0,A,2015.0,2.0,23.0,2015-02-23,1.0,home,31528.3,1938
A00004415,Credit,1127786.9,91,L00005878,74040.0,12.0,6170.0,A,2017.0,4.0,1.0,2017-04-01,1.0,home,46492.6,1275
A00004416,Credit,477709.6,211,,,,,,,,,,,,73241.8,1783
A00004418,Credit,871524.3,120,,,,,,,,,,,,29116.4,1786
A00004423,Credit,1390692.4,112,L00005880,73836.0,36.0,2051.0,A,2015.0,10.0,31.0,2015-10-31,1.0,home,68846.2,1345
A00004424,Credit,340151.1,74,,,,,,,,,,,,80012.8,1067
A00004427,Credit,815882.3,166,L00005882,87816.0,12.0,7318.0,A,2014.0,9.0,26.0,2014-09-26,1.0,home,14225.5,2033
A00004434,Credit,2530640.9,156,,,,,,,,,,,,71576.0,1483
A00004437,Credit,444443.2,206,,,,,,,,,,,,35366.8,1924
A00004438,Credit,222830.5,70,,,,,,,,,,,,50700.0,879
A00004439,Credit,200735.0,80,,,,,,,,,,,,33422.2,1102
A00004442,Credit,408384.8,61,,,,,,,,,,,,30088.8,875
A00004445,Credit,224321.3,34,,,,,,,,,,,,32960.7,511
A00004447,Credit,1011474.6,70,L00005886,192744.0,36.0,5354.0,C,2016.0,10.0,31.0,2016-10-31,1.0,home,69375.9,928
A00004448,Credit,2383428.8,176,L00005887,192744.0,36.0,5354.0,A,2014.0,10.0,3.0,2014-10-03,1.0,home,77160.3,2038
A00004454,Credit,287950.2,54,,,,,,,,,,,,59252.8,740
A00004456,Credit,1131558.8,77,L00005889,321240.0,60.0,5354.0,C,2018.0,2.0,9.0,2018-02-09,1.0,home,55904.3,849
A00004458,Credit,133395.0,49,,,,,,,,,,,,21884.1,982
A00004462,Credit,982307.9,84,L00005892,66480.0,24.0,2770.0,B,2016.0,5.0,14.0,2016-05-14,1.0,home_improvement,23778.7,1100
A00004463,Credit,548349.6,137,,,,,,,,,,,,30287.9,1945
A00004467,Credit,8985.6,23,L00005893,86184.0,36.0,2394.0,C,2018.0,8.0,3.0,2018-08-03,1.0,home,31222.0,627
A00004470,Credit,15622.1,65,,,,,,,,,,,,98152.7,1886
A00004471,Credit,4319.9,20,,,,,,,,,,,,57296.0,570
A00004473,Credit,1023906.1,78,L00005895,93960.0,60.0,1566.0,C,2017.0,1.0,3.0,2017-01-03,1.0,home,60686.3,1179
A00004475,Credit,6915.4,22,,,,,,,,,,,,32082.3,624
A00004476,Credit,782154.1,103,L00005897,15192.0,24.0,633.0,A,2016.0,9.0,25.0,2016-09-25,1.0,car,24909.2,1512
A00004478,Credit,1726263.8,131,,,,,,,,,,,,91087.5,1987
A00004480,Credit,253941.1,62,,,,,,,,,,,,33705.4,864
A00004484,Credit,2427934.0,170,,,,,,,,,,,,82003.5,2157
A00004488,Credit,325888.6,69,,,,,,,,,,,,36694.4,981
A00004493,Credit,602663.3,55,,,,,,,,,,,,32360.2,807
A00004503,Credit,1983394.4,120,L00005900,135360.0,48.0,2820.0,C,2016.0,1.0,1.0,2016-01-01,1.0,home,74433.6,1458
A00004511,Credit,510965.7,156,,,,,,,,,,,,25234.3,1922
A00004514,Credit,16507.2,61,,,,,,,,,,,,99141.2,1839
A00004519,Credit,90791.4,73,,,,,,,,,,,,57589.9,1620
A00004526,Credit,840954.9,124,,,,,,,,,,,,83037.3,1858
A00004527,Credit,462592.7,36,,,,,,,,,,,,23650.5,578
A00004533,Credit,954191.9,52,L00005906,81144.0,36.0,2254.0,C,2018.0,5.0,5.0,2018-05-05,1.0,home,88143.4,515
A00004534,Credit,123850.6,32,,,,,,,,,,,,31649.9,660
A00004537,Credit,931042.7,69,,,,,,,,,,,,51915.4,896
A00004538,Credit,58854.7,51,,,,,,,,,,,,24354.1,1290
A00004543,Credit,374830.3,139,,,,,,,,,,,,65060.5,1910
A00004550,Credit,227461.6,51,L00005909,61320.0,60.0,1022.0,C,2018.0,1.0,3.0,2018-01-03,1.0,home,27178.9,693
A00004576,Credit,1403206.0,141,L00005918,300204.0,36.0,8339.0,A,2014.0,6.0,4.0,2014-06-04,1.0,home,53576.3,2035
A00004580,Credit,1986155.0,140,L00005922,20220.0,12.0,1685.0,A,2015.0,8.0,5.0,2015-08-05,1.0,car,42498.3,1587
A00004585,Credit,461314.0,64,L00005923,64656.0,48.0,1347.0,C,2016.0,10.0,10.0,2016-10-10,1.0,debt_consolidation,52116.8,936
A00004588,Credit,161864.7,50,,,,,,,,,,,,-2823.0,856
A00004589,Credit,267798.4,98,,,,,,,,,,,,16960.0,1319
A00004596,Credit,1571565.2,145,,,,,,,,,,,,45779.5,2123
A00004616,Credit,901531.1,51,L00005930,66696.0,24.0,2779.0,C,2018.0,1.0,12.0,2018-01-12,1.0,home,63445.8,463
A00004618,Credit,694856.0,53,L00005931,66696.0,24.0,2779.0,D,2017.0,3.0,17.0,2017-03-17,1.0,home,-5809.2,893
A00004626,Credit,1068011.4,72,L00005932,33348.0,12.0,2779.0,A,2017.0,6.0,18.0,2017-06-18,1.0,debt_consolidation,59645.3,929
A00004631,Credit,22679.5,28,L00005933,87528.0,24.0,3647.0,C,2017.0,12.0,13.0,2017-12-13,1.0,home,77200.2,749
A00004650,Credit,437147.4,114,L00005938,402000.0,60.0,6700.0,C,2016.0,8.0,25.0,2016-08-25,1.0,home,42051.6,1173
A00004659,Credit,1891376.9,137,,,,,,,,,,,,93461.5,1910
A00004660,Credit,6374.4,26,L00005940,106944.0,24.0,4456.0,C,2017.0,5.0,28.0,2017-05-28,1.0,home,35159.9,727
A00004681,Credit,22823.1,47,L00005942,162624.0,48.0,3388.0,C,2017.0,3.0,15.0,2017-03-15,1.0,home,54270.4,1241
A00004715,Credit,6185.7,27,L00005953,97176.0,24.0,4049.0,C,2017.0,3.0,14.0,2017-03-14,1.0,home,33537.8,794
A00004725,Credit,2410.8,21,L00005956,168264.0,36.0,4674.0,C,2017.0,11.0,4.0,2017-11-04,1.0,home,33453.7,626
A00004727,Credit,52963.4,53,L00005959,107640.0,24.0,4485.0,A,2015.0,8.0,11.0,2015-08-11,1.0,home,74066.4,1417
A00004729,Credit,202642.0,41,,,,,,,,,,,,13608.5,587
A00004743,Credit,2871757.9,194,,,,,,,,,,,,91470.2,2066
A00004746,Credit,1230028.2,63,L00005963,204780.0,60.0,3413.0,C,2017.0,9.0,7.0,2017-09-07,1.0,home,60710.8,678
A00004753,Credit,291910.10000000003,55,,,,,,,,,,,,7827.2,784
A00004768,Credit,1338192.6,83,,,,,,,,,,,,37826.8,927
A00004774,Credit,1531313.4,128,L00005970,465072.0,48.0,9689.0,C,2015.0,7.0,9.0,2015-07-09,1.0,home,81686.4,1812
A00004784,Credit,5045.2,18,L00005973,219456.0,48.0,4572.0,C,2017.0,11.0,24.0,2017-11-24,1.0,home,76124.1,510
A00004794,Credit,445402.0,56,L00005976,465504.0,48.0,9698.0,D,2017.0,12.0,27.0,2017-12-27,1.0,home,6052.7,743
A00004803,Credit,205736.0,79,L00005977,59136.0,48.0,1232.0,C,2017.0,2.0,25.0,2017-02-25,1.0,home,35752.1,936
A00004825,Credit,44094.1,65,L00005980,21396.0,12.0,1783.0,A,2015.0,8.0,18.0,2015-08-18,1.0,car,21600.7,1671
A00004851,Credit,1459618.2,94,L00005988,141648.0,24.0,5902.0,A,2016.0,8.0,22.0,2016-08-22,1.0,home,98264.4,1061
A00004852,Credit,515036.0,125,L00005989,213300.0,36.0,5925.0,C,2016.0,3.0,4.0,2016-03-04,1.0,home,22870.2,1358
A00004858,Credit,5165.0,37,L00005991,335184.0,48.0,6983.0,D,2018.0,7.0,27.0,2018-07-27,1.0,home,32986.6,558
A00004863,Credit,16664.4,36,L00005992,76080.0,12.0,6340.0,A,2017.0,3.0,18.0,2017-03-18,1.0,home,60869.3,1024
A00004894,Credit,67928.0,74,L00005997,117024.0,24.0,4876.0,A,2013.0,11.0,4.0,2013-11-04,1.0,home,81623.1,2020
A00004907,Credit,1010904.9,122,L00005999,98832.0,48.0,2059.0,C,2016.0,1.0,3.0,2016-01-03,1.0,home,68823.3,1789
A00004937,Credit,2622812.8,177,L00006004,143904.0,24.0,5996.0,A,2014.0,7.0,23.0,2014-07-23,1.0,home,66596.6,2140
A00004948,Credit,1081945.8,88,L00006006,359760.0,60.0,5996.0,C,2016.0,11.0,15.0,2016-11-15,1.0,home,62313.3,1251
A00004949,Credit,34445.2,29,L00006007,289920.0,48.0,6040.0,C,2017.0,8.0,30.0,2017-08-30,1.0,home,64557.3,808
A00004969,Credit,1449685.6,76,L00006010,150180.0,60.0,2503.0,C,2017.0,3.0,6.0,2017-03-06,1.0,home,101522.2,864
A00004981,Credit,894458.5,72,L00006011,179328.0,48.0,3736.0,C,2016.0,11.0,28.0,2016-11-28,1.0,home,15770.4,1074
A00004994,Credit,1066531.9,86,L00006012,258444.0,36.0,7179.0,C,2016.0,8.0,3.0,2016-08-03,1.0,home,32733.6,1085
A00004995,Credit,1569528.0,124,L00006013,128988.0,36.0,3583.0,D,2016.0,2.0,3.0,2016-02-03,1.0,home,42395.6,1613
A00004999,Credit,108207.0,48,L00006014,165168.0,36.0,4588.0,C,2017.0,5.0,18.0,2017-05-18,1.0,home,72645.9,1053
A00005001,Credit,1558161.8,96,L00006015,110112.0,24.0,4588.0,A,2016.0,11.0,9.0,2016-11-09,1.0,home,16017.3,1112
A00005011,Credit,2433424.4,167,,,,,,,,,,,,36.0,1954
A00005024,Credit,389361.6,83,,,,,,,,,,,,6470.6,1229
A00005033,Credit,350259.4,97,L00006019,11400.0,12.0,950.0,A,2016.0,7.0,25.0,2016-07-25,1.0,car,41097.4,1246
A00005063,Credit,502864.2,78,,,,,,,,,,,,4765.2,1177
A00005065,Credit,1978750.7,165,,,,,,,,,,,,8693.4,2167
A00005066,Credit,1223737.0,85,L00006027,61656.0,24.0,2569.0,B,2016.0,2.0,10.0,2016-02-10,1.0,home,59671.2,1222
A00005072,Credit,878337.5,68,L00006028,317520.0,60.0,5292.0,C,2017.0,2.0,9.0,2017-02-09,1.0,home,54847.7,993
A00005092,Credit,69173.6,64,,,,,,,,,,,,-20119.6,1814
A00005118,Credit,412434.9,91,L00006037,53232.0,48.0,1109.0,C,2017.0,5.0,4.0,2017-05-04,1.0,home,31797.9,1244
A00005120,Credit,2267417.4,170,L00006038,323472.0,48.0,6739.0,A,2014.0,8.0,10.0,2014-08-10,1.0,home,65187.7,2019
A00005125,Credit,1114782.7,85,,,,,,,,,,,,-13432.8,1200
A00005126,Credit,438688.0,101,L00006043,20352.0,48.0,424.0,C,2016.0,1.0,11.0,2016-01-11,1.0,debt_consolidation,21359.9,1368
A00005129,Credit,3490966.1,210,,,,,,,,,,,,42840.4,2032
A00005133,Credit,987393.2999999999,63,L00006044,57060.0,12.0,4755.0,C,2018.0,1.0,27.0,2018-01-27,1.0,home,81475.2,753
A00005164,Credit,153274.6,43,L00006052,22356.0,36.0,621.0,C,2018.0,3.0,23.0,2018-03-23,1.0,car,18190.4,597
A00005180,Credit,459676.4,37,L00006054,58764.0,12.0,4897.0,C,2018.0,7.0,16.0,2018-07-16,1.0,home,34119.6,675
A00005181,Credit,523040.7,69,L00006055,399120.0,60.0,6652.0,C,2017.0,4.0,28.0,2017-04-28,1.0,home,24099.0,1062
A00005194,Credit,1692726.7,122,,,,,,,,,,,,31338.7,1336
A00005196,Credit,857189.3,51,L00006059,79824.0,12.0,6652.0,A,2017.0,12.0,28.0,2017-12-28,1.0,home,16954.3,550
A00005213,Credit,29138.2,83,L00006063,320976.0,48.0,6687.0,D,2016.0,4.0,25.0,2016-04-25,1.0,home,88780.5,1231
A00005215,Credit,1147850.9,141,L00006064,14628.0,12.0,1219.0,A,2014.0,8.0,4.0,2014-08-04,1.0,car,69283.0,2009
A00005228,Credit,24719.8,68,L00006066,173808.0,24.0,7242.0,A,2014.0,7.0,11.0,2014-07-11,1.0,home,36308.4,2017
A00005250,Credit,966689.7,71,,,,,,,,,,,,21372.5,894
A00005256,Credit,1843859.2,205,L00006072,193968.0,36.0,5388.0,A,2014.0,5.0,10.0,2014-05-10,1.0,home,45696.4,1893
A00005263,Credit,517549.7,121,L00006073,276300.0,60.0,4605.0,C,2016.0,11.0,12.0,2016-11-12,1.0,home,66574.0,1266
A00005267,Credit,1456840.9,91,L00006075,129312.0,24.0,5388.0,D,2017.0,11.0,26.0,2017-11-26,1.0,home,45836.7,1084
A00005269,Credit,676735.5,63,L00006076,117420.0,60.0,1957.0,C,2017.0,2.0,2.0,2017-02-02,1.0,home,59614.3,910
A00005270,Credit,25968.9,77,L00006077,79608.0,24.0,3317.0,A,2013.0,11.0,22.0,2013-11-22,1.0,home_improvement,95340.6,2178
A00005283,Credit,5533.6,17,L00006078,170832.0,48.0,3559.0,C,2018.0,9.0,9.0,2018-09-09,1.0,home,57825.4,469
A00005290,Credit,486852.0,39,,,,,,,,,,,,17793.4,528
A00005305,Credit,13861.3,30,L00006083,240528.0,48.0,5011.0,C,2018.0,3.0,31.0,2018-03-31,1.0,home,55603.7,836
A00005313,Credit,2489786.9,181,L00006087,300660.0,60.0,5011.0,C,2014.0,2.0,27.0,2014-02-27,1.0,home,22567.7,2072
A00005317,Credit,8803.2,29,L00006088,90180.0,36.0,2505.0,C,2017.0,3.0,7.0,2017-03-07,1.0,home,19937.4,802
A00005343,Credit,938907.1,116,,,,,,,,,,,,9976.8,2032
A00005357,Credit,566993.4,102,,,,,,,,,,,,86564.9,1474
A00005358,Credit,1155596.1,88,L00006095,68340.0,60.0,1139.0,C,2017.0,1.0,24.0,2017-01-24,1.0,home,68246.3,1323
A00005362,Credit,23674.3,34,L00006097,202848.0,48.0,4226.0,C,2017.0,8.0,21.0,2017-08-21,1.0,home,27713.2,846
A00005366,Credit,2336340.5,161,,,,,,,,,,,,15382.1,1970
A00005369,Credit,483512.2,157,,,,,,,,,,,,-3280.3,2135
A00005372,Credit,2440709.1,163,,,,,,,,,,,,91160.3,2063
A00005385,Credit,101157.0,87,L00006103,149340.0,60.0,2489.0,C,2014.0,4.0,7.0,2014-04-07,1.0,home,36204.8,2050
A00005387,Credit,713876.9,129,,,,,,,,,,,,8093.7,1913
A00005395,Credit,908644.4,76,L00006104,158184.0,36.0,4394.0,C,2017.0,9.0,5.0,2017-09-05,1.0,home,37970.1,979
A00005422,Credit,2361729.0,140,L00006109,368880.0,60.0,6148.0,C,2016.0,6.0,3.0,2016-06-03,1.0,home,36830.3,1531
A00005423,Credit,1988996.6,170,,,,,,,,,,,,14005.0,2069
A00005428,Credit,2378186.6,167,L00006111,174744.0,24.0,7281.0,B,2013.0,9.0,24.0,2013-09-24,1.0,home,94419.9,2087
A00005429,Credit,388827.6,64,,,,,,,,,,,,-17226.7,1196
A00005442,Credit,2211058.4,160,L00006112,174744.0,24.0,7281.0,B,2014.0,6.0,17.0,2014-06-17,1.0,home,83369.0,2110
A00005445,Credit,22547.4,30,L00006113,78696.0,36.0,2186.0,C,2017.0,10.0,1.0,2017-10-01,1.0,debt_consolidation,22118.2,680
A00005472,Credit,375255.4,152,,,,,,,,,,,,6228.0,2067
A00005477,Credit,1884402.3,111,L00006118,349392.0,48.0,7279.0,C,2017.0,10.0,4.0,2017-10-04,1.0,home,95112.6,1110
A00005481,Credit,20538.4,68,L00006120,209184.0,48.0,4358.0,A,2014.0,9.0,11.0,2014-09-11,1.0,home,96224.5,1963
A00005483,Credit,197891.6,103,,,,,,,,,,,,46568.9,2104
A00005505,Credit,1260843.0,86,,,,,,,,,,,,83828.0,979
A00005541,Credit,473461.0,119,L00006130,32640.0,48.0,680.0,C,2016.0,7.0,18.0,2016-07-18,1.0,debt_consolidation,65176.8,1378
A00005546,Credit,40484.7,74,,,,,,,,,,,,61142.9,2043
A00005572,Credit,466623.2,36,L00006136,140880.0,60.0,2348.0,C,2018.0,4.0,19.0,2018-04-19,1.0,home,49913.8,507
A00005574,Credit,15143.8,55,L00006137,44628.0,12.0,3719.0,A,2016.0,4.0,10.0,2016-04-10,1.0,home_improvement,57219.8,1631
A00005591,Credit,8752.7,35,L00006142,221880.0,60.0,3698.0,C,2017.0,1.0,21.0,2017-01-21,1.0,home,63946.8,1020
A00005593,Credit,1845990.0,108,L00006144,44376.0,12.0,3698.0,A,2016.0,8.0,9.0,2016-08-09,1.0,debt_consolidation,62671.2,1038
A00005602,Credit,1044813.6,77,L00006147,177504.0,48.0,3698.0,C,2017.0,12.0,28.0,2017-12-28,1.0,home,69552.4,904
A00005622,Credit,2655043.0,179,L00006150,83016.0,12.0,6918.0,A,2014.0,11.0,2.0,2014-11-02,1.0,home,68044.6,2152
A00005628,Credit,842981.5,115,L00006151,225420.0,60.0,3757.0,C,2015.0,4.0,25.0,2015-04-25,1.0,home,40557.8,1658
A00005632,Credit,2277697.8,136,L00006153,285600.0,60.0,4760.0,C,2015.0,7.0,25.0,2015-07-25,1.0,home,48404.8,1507
A00005648,Credit,5512.1,19,,,,,,,,,,,,49666.1,566
A00005650,Credit,50170.2,61,L00006157,98592.0,24.0,4108.0,A,2015.0,7.0,10.0,2015-07-10,1.0,home,42775.1,1453
A00005661,Credit,1287660.3,86,,,,,,,,,,,,12549.9,1107
A00005692,Credit,561627.8,69,,,,,,,,,,,,34718.3,1040
A00005698,Credit,647085.8,43,L00006168,99216.0,36.0,2756.0,C,2018.0,11.0,21.0,2018-11-21,1.0,home,26698.2,483
A00005700,Credit,723496.4,132,L00006169,103680.0,60.0,1728.0,D,2015.0,3.0,16.0,2015-03-16,1.0,home,-4887.5,1971
A00005708,Credit,480296.10000000003,32,,,,,,,,,,,,75292.6,445
A00005724,Credit,22964.100000000002,48,L00006173,232560.0,48.0,4845.0,C,2017.0,1.0,8.0,2017-01-08,1.0,home,62314.9,1352
A00005726,Credit,878438.9,73,,,,,,,,,,,,15729.1,986
A00005735,Credit,1653138.5,125,L00006175,290700.0,60.0,4845.0,D,2016.0,2.0,21.0,2016-02-21,1.0,home,89024.8,1436
A00005740,Credit,1838306.0,159,,,,,,,,,,,,14048.3,2085
A00005742,Credit,1242510.5,103,L00006178,232560.0,48.0,4845.0,C,2015.0,12.0,16.0,2015-12-16,1.0,home,26154.3,1275
A00005758,Credit,6434.3,20,,,,,,,,,,,,54595.6,521
A00005767,Credit,689855.7,151,,,,,,,,,,,,12466.1,2024
A00005774,Credit,929464.5,87,L00006185,31176.0,24.0,1299.0,A,2015.0,11.0,28.0,2015-11-28,1.0,debt_consolidation,53225.4,1302
A00005794,Credit,998988.3,91,L00006190,123600.0,60.0,2060.0,C,2016.0,5.0,6.0,2016-05-06,1.0,home,67017.6,1266
A00005817,Credit,1444772.0,77,,,,,,,,,,,,64850.5,751
A00005837,Credit,917420.8,71,L00006196,177804.0,36.0,4939.0,C,2017.0,9.0,14.0,2017-09-14,1.0,home,32882.0,896
A00005868,Credit,2258014.9,185,,,,,,,,,,,,101977.1,2158
A00005870,Credit,671527.3,39,,,,,,,,,,,,65075.0,470
A00005878,Credit,323642.2,57,,,,,,,,,,,,81769.6,772
A00005891,Credit,111060.4,83,L00006202,65184.0,12.0,5432.0,A,2014.0,4.0,18.0,2014-04-18,1.0,home_improvement,106848.2,2166
A00005912,Credit,19422.6,31,L00006207,184620.0,60.0,3077.0,C,2018.0,6.0,23.0,2018-06-23,1.0,home,34943.0,797
A00005927,Credit,249848.5,162,L00006210,87216.0,48.0,1817.0,B,2014.0,6.0,6.0,2014-06-06,1.0,home,30124.0,1861
A00005944,Credit,454672.9,39,L00006215,78720.0,48.0,1640.0,C,2018.0,6.0,18.0,2018-06-18,1.0,debt_consolidation,62438.3,573
A00005952,Credit,26081.6,70,L00006216,141240.0,24.0,5885.0,A,2014.0,9.0,30.0,2014-09-30,1.0,home,72327.1,1941
A00005984,Credit,1073667.6,126,,,,,,,,,,,,11124.3,1876
A00005991,Credit,1102586.1,126,L00006223,61056.0,48.0,1272.0,A,2014.0,11.0,3.0,2014-11-03,1.0,home,32064.0,1866
A00006030,Credit,1430195.3,132,L00006227,28248.0,24.0,1177.0,A,2015.0,3.0,4.0,2015-03-04,1.0,debt_consolidation,75745.7,1955
A00006034,Credit,2266300.5,174,L00006228,464520.0,60.0,7742.0,B,2013.0,12.0,1.0,2013-12-01,1.0,home,63892.0,2113
A00006040,Credit,1645690.3,138,L00006229,11736.0,24.0,489.0,A,2014.0,10.0,2.0,2014-10-02,1.0,car,22611.3,2079
A00006051,Credit,712598.2,185,L00006232,276660.0,36.0,7685.0,B,2014.0,7.0,8.0,2014-07-08,1.0,home,10932.7,1951
A00006061,Credit,497912.8,44,L00006234,5148.0,12.0,429.0,C,2018.0,5.0,28.0,2018-05-28,1.0,car,51140.2,663
A00006062,Credit,43079.1,36,L00006235,321360.0,60.0,5356.0,C,2018.0,4.0,19.0,2018-04-19,1.0,home,41691.3,855
A00006064,Credit,162664.80000000002,51,,,,,,,,,,,,3605.8,719
A00006075,Credit,212915.0,65,L00006237,407952.0,48.0,8499.0,D,2018.0,1.0,6.0,2018-01-06,1.0,home,18036.6,837
A00006083,Credit,1252837.3,94,L00006239,360864.0,48.0,7518.0,D,2017.0,9.0,28.0,2017-09-28,1.0,home,5057.2,833
A00006097,Credit,175375.9,41,L00006242,26208.0,36.0,728.0,C,2017.0,10.0,22.0,2017-10-22,1.0,debt_consolidation,29604.2,564
A00006118,Credit,1535463.6,188,L00006244,270648.0,36.0,7518.0,B,2015.0,1.0,8.0,2015-01-08,1.0,home,37872.2,1760
A00006138,Credit,7193.4,25,L00006249,67608.0,24.0,2817.0,C,2017.0,7.0,30.0,2017-07-30,1.0,home,38275.7,708
A00006148,Credit,1522645.6,126,L00006253,59760.0,24.0,2490.0,A,2014.0,11.0,4.0,2014-11-04,1.0,home,117837.6,1830
A00006157,Credit,1348404.8,78,L00006254,247920.0,48.0,5165.0,C,2017.0,12.0,28.0,2017-12-28,1.0,home,61231.1,780
A00006158,Credit,535614.4,53,L00006255,247920.0,48.0,5165.0,D,2017.0,2.0,8.0,2017-02-08,1.0,home,61289.1,962
A00006226,Credit,126849.9,77,L00006272,398640.0,60.0,6644.0,C,2014.0,12.0,20.0,2014-12-20,1.0,home,94872.8,1984
A00006265,Credit,1135083.1,71,L00006278,87360.0,24.0,3640.0,C,2017.0,6.0,10.0,2017-06-10,1.0,home,34409.0,790
A00006273,Credit,1829762.0,155,L00006279,87360.0,24.0,3640.0,A,2014.0,6.0,7.0,2014-06-07,1.0,home,65643.0,1989
A00006281,Credit,146637.19999999998,91,,,,,,,,,,,,-1741.7,2032
A00006289,Credit,1776037.9,117,L00006283,85632.0,48.0,1784.0,C,2016.0,8.0,11.0,2016-08-11,1.0,home,73347.3,1366
A00006306,Credit,245905.2,35,,,,,,,,,,,,-191.6,639
A00006321,Credit,1439809.0,114,,,,,,,,,,,,19268.6,1550
A00006353,Credit,1636522.7,123,L00006294,79920.0,60.0,1332.0,C,2015.0,2.0,12.0,2015-02-12,1.0,home,66200.6,1861
A00006358,Credit,23654.399999999998,49,L00006296,270384.0,48.0,5633.0,C,2016.0,8.0,6.0,2016-08-06,1.0,home,36829.3,1314
A00006363,Credit,860223.6,134,L00006297,17508.0,12.0,1459.0,A,2014.0,10.0,25.0,2014-10-25,1.0,car,70539.2,1978
A00006397,Credit,36022.2,52,L00006302,181020.0,60.0,3017.0,C,2016.0,9.0,16.0,2016-09-16,1.0,home,70147.4,1387
A00006400,Credit,1033440.6,93,L00006303,72408.0,24.0,3017.0,B,2016.0,2.0,12.0,2016-02-12,1.0,home,13393.2,1179
A00006425,Credit,968153.0,150,L00006306,36684.0,12.0,3057.0,A,2014.0,12.0,20.0,2014-12-20,1.0,debt_consolidation,27213.8,2103
A00006434,Credit,1327175.9,88,L00006309,110136.0,24.0,4589.0,A,2016.0,11.0,11.0,2016-11-11,1.0,home,38708.1,1333
A00006440,Credit,730682.8,59,L00006310,34572.0,12.0,2881.0,A,2017.0,6.0,17.0,2017-06-17,1.0,debt_consolidation,19887.3,790
A00006453,Credit,184221.8,75,L00006312,10944.0,36.0,304.0,C,2018.0,5.0,17.0,2018-05-17,1.0,car,20393.1,887
