disp_id,client_id,account_id,type,age,state,city,district_id,sex,card_id,type_card,year,month,day,fulldate,type_trans,amount_credit,trans_count,loan_id,amount_loan,duration,payments,status_loan,year_trans,month_trans,day_trans,fulldate_trans,location,purpose_loan,balance_last,diff_date,is_has_loan,is_has_card
D00005563,C00005563,A00004616,Owner,24,NY,New York City,1,Male,V00000795,VISA Signature,2018.0,8.0,2.0,2018-08-02,Credit,901531.1,51,L00005930,66696.0,24.0,2779.0,C,2018.0,1.0,12.0,2018-01-12,1.0,home,63445.8,463,1,1
D00005565,C00005565,A00004618,Owner,33,OH,Columbus,3,Female,,,,,,,Credit,694856.0,53,L00005931,66696.0,24.0,2779.0,D,2017.0,3.0,17.0,2017-03-17,1.0,home,-5809.2,893,1,0
D00005574,C00005574,A00004626,Owner,29,MA,Boston,9,Female,,,,,,,Credit,1068011.4,72,L00005932,33348.0,12.0,2779.0,A,2017.0,6.0,18.0,2017-06-18,1.0,debt_consolidation,59645.3,929,1,0
D00005579,C00005579,A00004631,Owner,48,NY,Syracuse,77,Male,V00000796,VISA Signature,2018.0,2.0,20.0,2018-02-20,Credit,22679.5,28,L00005933,87528.0,24.0,3647.0,C,2017.0,12.0,13.0,2017-12-13,1.0,home,77200.2,749,1,1
D00005580,C00005580,A00004631,User,47,NY,Syracuse,77,Female,,,,,,,Credit,22679.5,28,L00005933,87528.0,24.0,3647.0,C,2017.0,12.0,13.0,2017-12-13,1.0,home,77200.2,749,1,0
D00005606,C00005606,A00004650,Owner,19,NC,Charlotte,4,Male,,,,,,,Credit,437147.4,114,L00005938,402000.0,60.0,6700.0,C,2016.0,8.0,25.0,2016-08-25,1.0,home,42051.6,1173,1,0
D00005617,C00005617,A00004659,Owner,41,MA,Cambridge,56,Female,,,,,,,Credit,1891376.9,137,,,,,,,,,,,,93461.5,1910,0,0
D00005618,C00005618,A00004660,Owner,46,CT,Norwalk,63,Female,,,,,,,Credit,6374.4,26,L00005940,106944.0,24.0,4456.0,C,2017.0,5.0,28.0,2017-05-28,1.0,home,35159.9,727,1,0
D00005642,C00005642,A00004681,Owner,42,CA,Los Angeles,70,Female,,,,,,,Credit,22823.1,47,L00005942,162624.0,48.0,3388.0,C,2017.0,3.0,15.0,2017-03-15,1.0,home,54270.4,1241,1,0
D00005684,C00005684,A00004715,Owner,44,DC,Washington,8,Female,V00000801,VISA Signature,2017.0,6.0,15.0,2017-06-15,Credit,6185.7,27,L00005953,97176.0,24.0,4049.0,C,2017.0,3.0,14.0,2017-03-14,1.0,home,33537.8,794,1,1
D00005699,C00005699,A00004725,Owner,49,CT,New Britain,73,Male,,,,,,,Credit,2410.8,21,L00005956,168264.0,36.0,4674.0,C,2017.0,11.0,4.0,2017-11-04,1.0,home,33453.7,626,1,0
D00005701,C00005701,A00004727,Owner,40,FL,Jacksonville,2,Female,,,,,,,Credit,52963.4,53,L00005959,107640.0,24.0,4485.0,A,2015.0,8.0,11.0,2015-08-11,1.0,home,74066.4,1417,1,0
D00005704,C00005704,A00004729,Owner,24,RI,Warwick,66,Female,,,,,,,Credit,202642.0,41,,,,,,,,,,,,13608.5,587,0,0
D00005722,C00005722,A00004743,Owner,40,AZ,Phoenix,64,Female,,,,,,,Credit,2871757.9,194,,,,,,,,,,,,91470.2,2066,0,0
D00005727,C00005727,A00004746,Owner,46,TX,Houston,54,Male,V00000803,VISA Signature,2018.0,1.0,19.0,2018-01-19,Credit,1230028.2,63,L00005963,204780.0,60.0,3413.0,C,2017.0,9.0,7.0,2017-09-07,1.0,home,60710.8,678,1,1
D00005736,C00005736,A00004753,Owner,46,NY,New York City,1,Male,,,,,,,Credit,291910.10000000003,55,,,,,,,,,,,,7827.2,784,0,0
D00005753,C00005753,A00004768,Owner,51,SC,Charleston,39,Male,,,,,,,Credit,1338192.6,83,,,,,,,,,,,,37826.8,927,0,0
D00005760,C00005760,A00004774,Owner,51,RI,Warwick,66,Male,,,,,,,Credit,1531313.4,128,L00005970,465072.0,48.0,9689.0,C,2015.0,7.0,9.0,2015-07-09,1.0,home,81686.4,1812,1,0
D00005761,C00005761,A00004774,User,58,RI,Warwick,66,Female,,,,,,,Credit,1531313.4,128,L00005970,465072.0,48.0,9689.0,C,2015.0,7.0,9.0,2015-07-09,1.0,home,81686.4,1812,1,0
D00005774,C00005774,A00004784,Owner,40,CA,San Diego,46,Female,,,,,,,Credit,5045.2,18,L00005973,219456.0,48.0,4572.0,C,2017.0,11.0,24.0,2017-11-24,1.0,home,76124.1,510,1,0
D00005775,C00005775,A00004784,User,44,CA,San Diego,46,Male,,,,,,,Credit,5045.2,18,L00005973,219456.0,48.0,4572.0,C,2017.0,11.0,24.0,2017-11-24,1.0,home,76124.1,510,1,0
D00005788,C00005788,A00004794,Owner,37,PA,Philadelphia,72,Male,,,,,,,Credit,445402.0,56,L00005976,465504.0,48.0,9698.0,D,2017.0,12.0,27.0,2017-12-27,1.0,home,6052.7,743,1,0
D00005801,C00005801,A00004803,Owner,20,HI,Honolulu,26,Female,,,,,,,Credit,205736.0,79,L00005977,59136.0,48.0,1232.0,C,2017.0,2.0,25.0,2017-02-25,1.0,home,35752.1,936,1,0
D00005826,C00005826,A00004825,Owner,31,KY,Louisville,15,Male,,,,,,,Credit,44094.1,65,L00005980,21396.0,12.0,1783.0,A,2015.0,8.0,18.0,2015-08-18,1.0,car,21600.7,1671,1,0
D00005827,C00005827,A00004825,User,25,KY,Louisville,15,Female,,,,,,,Credit,44094.1,65,L00005980,21396.0,12.0,1783.0,A,2015.0,8.0,18.0,2015-08-18,1.0,car,21600.7,1671,1,0
D00005858,C00005858,A00004851,Owner,47,CT,New Haven,52,Male,,,,,,,Credit,1459618.2,94,L00005988,141648.0,24.0,5902.0,A,2016.0,8.0,22.0,2016-08-22,1.0,home,98264.4,1061,1,0
D00005859,C00005859,A00004851,User,55,CT,New Haven,52,Female,,,,,,,Credit,1459618.2,94,L00005988,141648.0,24.0,5902.0,A,2016.0,8.0,22.0,2016-08-22,1.0,home,98264.4,1061,1,0
D00005860,C00005860,A00004852,Owner,35,WV,Charleston,47,Male,,,,,,,Credit,515036.0,125,L00005989,213300.0,36.0,5925.0,C,2016.0,3.0,4.0,2016-03-04,1.0,home,22870.2,1358,1,0
D00005866,C00005866,A00004858,Owner,21,CT,Danbury,67,Female,,,,,,,Credit,5165.0,37,L00005991,335184.0,48.0,6983.0,D,2018.0,7.0,27.0,2018-07-27,1.0,home,32986.6,558,1,0
D00005873,C00005873,A00004863,Owner,20,IN,Indianapolis,5,Female,V00000813,VISA Standard,2016.0,10.0,28.0,2016-10-28,Credit,16664.4,36,L00005992,76080.0,12.0,6340.0,A,2017.0,3.0,18.0,2017-03-18,1.0,home,60869.3,1024,1,1
D00005911,C00005911,A00004894,Owner,64,NV,Las Vegas,14,Male,V00000814,VISA Signature,2016.0,2.0,15.0,2016-02-15,Credit,67928.0,74,L00005997,117024.0,24.0,4876.0,A,2013.0,11.0,4.0,2013-11-04,1.0,home,81623.1,2020,1,1
D00005928,C00005928,A00004907,Owner,29,MT,Billings,42,Female,,,,,,,Credit,1010904.9,122,L00005999,98832.0,48.0,2059.0,C,2016.0,1.0,3.0,2016-01-03,1.0,home,68823.3,1789,1,0
D00005965,C00005965,A00004937,Owner,48,NY,Buffalo,50,Male,,,,,,,Credit,2622812.8,177,L00006004,143904.0,24.0,5996.0,A,2014.0,7.0,23.0,2014-07-23,1.0,home,66596.6,2140,1,0
D00005977,C00005977,A00004948,Owner,20,DE,Wilmington,43,Male,,,,,,,Credit,1081945.8,88,L00006006,359760.0,60.0,5996.0,C,2016.0,11.0,15.0,2016-11-15,1.0,home,62313.3,1251,1,0
D00005978,C00005978,A00004949,Owner,56,UT,Salt Lake City,33,Female,V00000819,VISA Infinite,2018.0,12.0,6.0,2018-12-06,Credit,34445.2,29,L00006007,289920.0,48.0,6040.0,C,2017.0,8.0,30.0,2017-08-30,1.0,home,64557.3,808,1,1
D00006001,C00006001,A00004969,Owner,62,MA,Lynn,60,Male,,,,,,,Credit,1449685.6,76,L00006010,150180.0,60.0,2503.0,C,2017.0,3.0,6.0,2017-03-06,1.0,home,101522.2,864,1,0
D00006015,C00006015,A00004981,Owner,26,TX,Houston,54,Male,,,,,,,Credit,894458.5,72,L00006011,179328.0,48.0,3736.0,C,2016.0,11.0,28.0,2016-11-28,1.0,home,15770.4,1074,1,0
D00006033,C00006033,A00004994,Owner,33,NY,New York City,1,Male,,,,,,,Credit,1066531.9,86,L00006012,258444.0,36.0,7179.0,C,2016.0,8.0,3.0,2016-08-03,1.0,home,32733.6,1085,1,0
D00006034,C00006034,A00004995,Owner,60,MO,Kansas City,20,Male,,,,,,,Credit,1569528.0,124,L00006013,128988.0,36.0,3583.0,D,2016.0,2.0,3.0,2016-02-03,1.0,home,42395.6,1613,1,0
D00006039,C00006039,A00004999,Owner,41,NY,New York City,1,Female,V00000820,VISA Signature,2018.0,11.0,10.0,2018-11-10,Credit,108207.0,48,L00006014,165168.0,36.0,4588.0,C,2017.0,5.0,18.0,2017-05-18,1.0,home,72645.9,1053,1,1
D00006040,C00006040,A00004999,User,36,NY,New York City,1,Male,,,,,,,Credit,108207.0,48,L00006014,165168.0,36.0,4588.0,C,2017.0,5.0,18.0,2017-05-18,1.0,home,72645.9,1053,1,0
D00006042,C00006042,A00005001,Owner,36,CT,Hartford,53,Male,,,,,,,Credit,1558161.8,96,L00006015,110112.0,24.0,4588.0,A,2016.0,11.0,9.0,2016-11-09,1.0,home,16017.3,1112,1,0
D00006052,C00006052,A00005011,Owner,50,ND,Fargo,40,Male,,,,,,,Credit,2433424.4,167,,,,,,,,,,,,36.0,1954,0,0
D00006067,C00006067,A00005024,Owner,49,CA,Los Angeles,70,Female,,,,,,,Credit,389361.6,83,,,,,,,,,,,,6470.6,1229,0,0
D00006077,C00006077,A00005033,Owner,19,TX,Houston,54,Female,,,,,,,Credit,350259.4,97,L00006019,11400.0,12.0,950.0,A,2016.0,7.0,25.0,2016-07-25,1.0,car,41097.4,1246,1,0
D00006112,C00006112,A00005063,Owner,41,DE,Wilmington,43,Female,,,,,,,Credit,502864.2,78,,,,,,,,,,,,4765.2,1177,0,0
D00006114,C00006114,A00005065,Owner,59,RI,Warwick,66,Female,,,,,,,Credit,1978750.7,165,,,,,,,,,,,,8693.4,2167,0,0
D00006115,C00006115,A00005066,Owner,46,OK,Oklahoma City,13,Female,,,,,,,Credit,1223737.0,85,L00006027,61656.0,24.0,2569.0,B,2016.0,2.0,10.0,2016-02-10,1.0,home,59671.2,1222,1,0
D00006122,C00006122,A00005072,Owner,31,WA,Seattle,6,Female,,,,,,,Credit,878337.5,68,L00006028,317520.0,60.0,5292.0,C,2017.0,2.0,9.0,2017-02-09,1.0,home,54847.7,993,1,0
D00006144,C00006144,A00005092,Owner,43,TX,Houston,54,Female,,,,,,,Credit,69173.6,64,,,,,,,,,,,,-20119.6,1814,0,0
D00006175,C00006175,A00005118,Owner,35,PA,Philadelphia,72,Male,,,,,,,Credit,412434.9,91,L00006037,53232.0,48.0,1109.0,C,2017.0,5.0,4.0,2017-05-04,1.0,home,31797.9,1244,1,0
D00006178,C00006178,A00005120,Owner,59,NY,New York City,1,Female,V00000823,VISA Signature,2018.0,6.0,5.0,2018-06-05,Credit,2267417.4,170,L00006038,323472.0,48.0,6739.0,A,2014.0,8.0,10.0,2014-08-10,1.0,home,65187.7,2019,1,1
D00006183,C00006183,A00005125,Owner,36,NY,New York City,1,Male,,,,,,,Credit,1114782.7,85,,,,,,,,,,,,-13432.8,1200,0,0
D00006185,C00006185,A00005126,Owner,51,MA,Brockton,58,Female,,,,,,,Credit,438688.0,101,L00006043,20352.0,48.0,424.0,C,2016.0,1.0,11.0,2016-01-11,1.0,debt_consolidation,21359.9,1368,1,0
D00006186,C00006186,A00005126,User,47,MA,Brockton,58,Male,,,,,,,Credit,438688.0,101,L00006043,20352.0,48.0,424.0,C,2016.0,1.0,11.0,2016-01-11,1.0,debt_consolidation,21359.9,1368,1,0
D00006191,C00006191,A00005129,Owner,47,IL,Chicago,74,Male,,,,,,,Credit,3490966.1,210,,,,,,,,,,,,42840.4,2032,0,0
D00006196,C00006196,A00005133,Owner,56,RI,Cranston,68,Male,V00000824,VISA Signature,2018.0,4.0,29.0,2018-04-29,Credit,987393.2999999999,63,L00006044,57060.0,12.0,4755.0,C,2018.0,1.0,27.0,2018-01-27,1.0,home,81475.2,753,1,1
D00006235,C00006235,A00005164,Owner,59,IN,Indianapolis,5,Male,,,,,,,Credit,153274.6,43,L00006052,22356.0,36.0,621.0,C,2018.0,3.0,23.0,2018-03-23,1.0,car,18190.4,597,1,0
D00006255,C00006255,A00005180,Owner,54,TX,Houston,54,Female,V00000829,VISA Signature,2018.0,12.0,22.0,2018-12-22,Credit,459676.4,37,L00006054,58764.0,12.0,4897.0,C,2018.0,7.0,16.0,2018-07-16,1.0,home,34119.6,675,1,1
D00006256,C00006256,A00005180,User,58,TX,Houston,54,Male,,,,,,,Credit,459676.4,37,L00006054,58764.0,12.0,4897.0,C,2018.0,7.0,16.0,2018-07-16,1.0,home,34119.6,675,1,0
D00006257,C00006257,A00005181,Owner,57,NY,Rochester,75,Female,,,,,,,Credit,523040.7,69,L00006055,399120.0,60.0,6652.0,C,2017.0,4.0,28.0,2017-04-28,1.0,home,24099.0,1062,1,0
D00006272,C00006272,A00005194,Owner,57,NY,New York City,1,Male,,,,,,,Credit,1692726.7,122,,,,,,,,,,,,31338.7,1336,0,0
D00006275,C00006275,A00005196,Owner,43,OK,Oklahoma City,13,Male,V00000831,VISA Signature,2018.0,6.0,29.0,2018-06-29,Credit,857189.3,51,L00006059,79824.0,12.0,6652.0,A,2017.0,12.0,28.0,2017-12-28,1.0,home,16954.3,550,1,1
D00006299,C00006299,A00005213,Owner,63,NY,New York City,1,Male,V00000833,VISA Signature,2018.0,8.0,1.0,2018-08-01,Credit,29138.2,83,L00006063,320976.0,48.0,6687.0,D,2016.0,4.0,25.0,2016-04-25,1.0,home,88780.5,1231,1,1
D00006301,C00006301,A00005215,Owner,50,MA,Lowell,55,Female,V00000834,VISA Signature,2018.0,8.0,21.0,2018-08-21,Credit,1147850.9,141,L00006064,14628.0,12.0,1219.0,A,2014.0,8.0,4.0,2014-08-04,1.0,car,69283.0,2009,1,1
D00006317,C00006317,A00005228,Owner,43,NY,Syracuse,77,Female,,,,,,,Credit,24719.8,68,L00006066,173808.0,24.0,7242.0,A,2014.0,7.0,11.0,2014-07-11,1.0,home,36308.4,2017,1,0
D00006318,C00006318,A00005228,User,49,NY,Syracuse,77,Male,,,,,,,Credit,24719.8,68,L00006066,173808.0,24.0,7242.0,A,2014.0,7.0,11.0,2014-07-11,1.0,home,36308.4,2017,1,0
D00006342,C00006342,A00005250,Owner,45,DC,Washington,8,Male,,,,,,,Credit,966689.7,71,,,,,,,,,,,,21372.5,894,0,0
D00006349,C00006349,A00005256,Owner,27,PA,Philadelphia,72,Male,,,,,,,Credit,1843859.2,205,L00006072,193968.0,36.0,5388.0,A,2014.0,5.0,10.0,2014-05-10,1.0,home,45696.4,1893,1,0
D00006359,C00006359,A00005263,Owner,23,AZ,Phoenix,64,Male,,,,,,,Credit,517549.7,121,L00006073,276300.0,60.0,4605.0,C,2016.0,11.0,12.0,2016-11-12,1.0,home,66574.0,1266,1,0
D00006363,C00006363,A00005267,Owner,26,NC,Charlotte,4,Female,,,,,,,Credit,1456840.9,91,L00006075,129312.0,24.0,5388.0,D,2017.0,11.0,26.0,2017-11-26,1.0,home,45836.7,1084,1,0
D00006366,C00006366,A00005269,Owner,33,VT,Burlington,49,Male,,,,,,,Credit,676735.5,63,L00006076,117420.0,60.0,1957.0,C,2017.0,2.0,2.0,2017-02-02,1.0,home,59614.3,910,1,0
D00006367,C00006367,A00005270,Owner,29,ME,Portland,44,Male,,,,,,,Credit,25968.9,77,L00006077,79608.0,24.0,3317.0,A,2013.0,11.0,22.0,2013-11-22,1.0,home_improvement,95340.6,2178,1,0
D00006383,C00006383,A00005283,Owner,30,KY,Louisville,15,Male,,,,,,,Credit,5533.6,17,L00006078,170832.0,48.0,3559.0,C,2018.0,9.0,9.0,2018-09-09,1.0,home,57825.4,469,1,0
D00006391,C00006391,A00005290,Owner,48,AR,Little Rock,34,Male,,,,,,,Credit,486852.0,39,,,,,,,,,,,,17793.4,528,0,0
D00006408,C00006408,A00005305,Owner,43,WV,Charleston,47,Male,,,,,,,Credit,13861.3,30,L00006083,240528.0,48.0,5011.0,C,2018.0,3.0,31.0,2018-03-31,1.0,home,55603.7,836,1,0
D00006417,C00006417,A00005313,Owner,50,ND,Fargo,40,Male,,,,,,,Credit,2489786.9,181,L00006087,300660.0,60.0,5011.0,C,2014.0,2.0,27.0,2014-02-27,1.0,home,22567.7,2072,1,0
D00006422,C00006422,A00005317,Owner,39,AK,Anchorage,28,Male,,,,,,,Credit,8803.2,29,L00006088,90180.0,36.0,2505.0,C,2017.0,3.0,7.0,2017-03-07,1.0,home,19937.4,802,1,0
D00006452,C00006452,A00005343,Owner,57,AZ,Phoenix,64,Male,,,,,,,Credit,938907.1,116,,,,,,,,,,,,9976.8,2032,0,0
D00006468,C00006468,A00005357,Owner,55,CA,Los Angeles,70,Male,V00000841,VISA Signature,2017.0,3.0,6.0,2017-03-06,Credit,566993.4,102,,,,,,,,,,,,86564.9,1474,0,1
D00006469,C00006469,A00005358,Owner,46,NC,Charlotte,4,Male,,,,,,,Credit,1155596.1,88,L00006095,68340.0,60.0,1139.0,C,2017.0,1.0,24.0,2017-01-24,1.0,home,68246.3,1323,1,0
D00006473,C00006473,A00005362,Owner,59,NY,Yonkers,76,Female,,,,,,,Credit,23674.3,34,L00006097,202848.0,48.0,4226.0,C,2017.0,8.0,21.0,2017-08-21,1.0,home,27713.2,846,1,0
D00006474,C00006474,A00005362,User,65,NY,Yonkers,76,Male,,,,,,,Credit,23674.3,34,L00006097,202848.0,48.0,4226.0,C,2017.0,8.0,21.0,2017-08-21,1.0,home,27713.2,846,1,0
D00006478,C00006478,A00005366,Owner,48,OH,Columbus,3,Male,,,,,,,Credit,2336340.5,161,,,,,,,,,,,,15382.1,1970,0,0
D00006481,C00006481,A00005369,Owner,41,NY,New York City,1,Female,,,,,,,Credit,483512.2,157,,,,,,,,,,,,-3280.3,2135,0,0
D00006485,C00006485,A00005372,Owner,37,MA,Worcester,48,Female,,,,,,,Credit,2440709.1,163,,,,,,,,,,,,91160.3,2063,0,0
D00006499,C00006499,A00005385,Owner,37,ME,Portland,44,Male,,,,,,,Credit,101157.0,87,L00006103,149340.0,60.0,2489.0,C,2014.0,4.0,7.0,2014-04-07,1.0,home,36204.8,2050,1,0
D00006501,C00006501,A00005387,Owner,29,NY,New York City,1,Male,,,,,,,Credit,713876.9,129,,,,,,,,,,,,8093.7,1913,0,0
D00006511,C00006511,A00005395,Owner,46,WV,Charleston,47,Male,,,,,,,Credit,908644.4,76,L00006104,158184.0,36.0,4394.0,C,2017.0,9.0,5.0,2017-09-05,1.0,home,37970.1,979,1,0
D00006544,C00006544,A00005422,Owner,25,RI,Warwick,66,Male,,,,,,,Credit,2361729.0,140,L00006109,368880.0,60.0,6148.0,C,2016.0,6.0,3.0,2016-06-03,1.0,home,36830.3,1531,1,0
D00006545,C00006545,A00005422,User,21,RI,Warwick,66,Female,,,,,,,Credit,2361729.0,140,L00006109,368880.0,60.0,6148.0,C,2016.0,6.0,3.0,2016-06-03,1.0,home,36830.3,1531,1,0
D00006546,C00006546,A00005423,Owner,36,NY,New York City,1,Female,,,,,,,Credit,1988996.6,170,,,,,,,,,,,,14005.0,2069,0,0
D00006551,C00006551,A00005428,Owner,51,LA,New Orleans,24,Female,,,,,,,Credit,2378186.6,167,L00006111,174744.0,24.0,7281.0,B,2013.0,9.0,24.0,2013-09-24,1.0,home,94419.9,2087,1,0
D00006552,C00006552,A00005429,Owner,44,MA,Somerville,71,Male,,,,,,,Credit,388827.6,64,,,,,,,,,,,,-17226.7,1196,0,0
D00006567,C00006567,A00005442,Owner,21,IN,Indianapolis,5,Female,V00000844,VISA Standard,2018.0,3.0,4.0,2018-03-04,Credit,2211058.4,160,L00006112,174744.0,24.0,7281.0,B,2014.0,6.0,17.0,2014-06-17,1.0,home,83369.0,2110,1,1
D00006571,C00006571,A00005445,Owner,28,PA,Philadelphia,72,Female,,,,,,,Credit,22547.4,30,L00006113,78696.0,36.0,2186.0,C,2017.0,10.0,1.0,2017-10-01,1.0,debt_consolidation,22118.2,680,1,0
D00006604,C00006604,A00005472,Owner,51,PA,Philadelphia,72,Male,,,,,,,Credit,375255.4,152,,,,,,,,,,,,6228.0,2067,0,0
D00006610,C00006610,A00005477,Owner,45,MA,New Bedford,57,Male,V00000847,VISA Signature,2017.0,5.0,20.0,2017-05-20,Credit,1884402.3,111,L00006118,349392.0,48.0,7279.0,C,2017.0,10.0,4.0,2017-10-04,1.0,home,95112.6,1110,1,1
D00006616,C00006616,A00005481,Owner,46,NY,New York City,1,Male,,,,,,,Credit,20538.4,68,L00006120,209184.0,48.0,4358.0,A,2014.0,9.0,11.0,2014-09-11,1.0,home,96224.5,1963,1,0
D00006619,C00006619,A00005483,Owner,56,DE,Wilmington,43,Female,,,,,,,Credit,197891.6,103,,,,,,,,,,,,46568.9,2104,0,0
D00006644,C00006644,A00005505,Owner,40,NY,New York City,1,Female,V00000850,VISA Signature,2017.0,1.0,16.0,2017-01-16,Credit,1260843.0,86,,,,,,,,,,,,83828.0,979,0,1
D00006691,C00006691,A00005541,Owner,57,DE,Wilmington,43,Male,,,,,,,Credit,473461.0,119,L00006130,32640.0,48.0,680.0,C,2016.0,7.0,18.0,2016-07-18,1.0,debt_consolidation,65176.8,1378,1,0
D00006698,C00006698,A00005546,Owner,47,DE,Wilmington,43,Female,,,,,,,Credit,40484.7,74,,,,,,,,,,,,61142.9,2043,0,0
D00006729,C00006729,A00005572,Owner,42,KY,Louisville,15,Male,,,,,,,Credit,466623.2,36,L00006136,140880.0,60.0,2348.0,C,2018.0,4.0,19.0,2018-04-19,1.0,home,49913.8,507,1,0
D00006731,C00006731,A00005574,Owner,56,OK,Oklahoma City,13,Male,,,,,,,Credit,15143.8,55,L00006137,44628.0,12.0,3719.0,A,2016.0,4.0,10.0,2016-04-10,1.0,home_improvement,57219.8,1631,1,0
D00006749,C00006749,A00005591,Owner,56,MA,Boston,9,Female,,,,,,,Credit,8752.7,35,L00006142,221880.0,60.0,3698.0,C,2017.0,1.0,21.0,2017-01-21,1.0,home,63946.8,1020,1,0
D00006750,C00006750,A00005591,User,53,MA,Boston,9,Male,,,,,,,Credit,8752.7,35,L00006142,221880.0,60.0,3698.0,C,2017.0,1.0,21.0,2017-01-21,1.0,home,63946.8,1020,1,0
D00006753,C00006753,A00005593,Owner,37,KY,Louisville,15,Male,V00000854,VISA Signature,2016.0,10.0,7.0,2016-10-07,Credit,1845990.0,108,L00006144,44376.0,12.0,3698.0,A,2016.0,8.0,9.0,2016-08-09,1.0,debt_consolidation,62671.2,1038,1,1
D00006764,C00006764,A00005602,Owner,55,GA,Atlanta,19,Male,V00000855,VISA Signature,2018.0,10.0,24.0,2018-10-24,Credit,1044813.6,77,L00006147,177504.0,48.0,3698.0,C,2017.0,12.0,28.0,2017-12-28,1.0,home,69552.4,904,1,1
D00006789,C00006789,A00005622,Owner,20,MA,New Bedford,57,Male,V00000857,VISA Standard,2018.0,10.0,25.0,2018-10-25,Credit,2655043.0,179,L00006150,83016.0,12.0,6918.0,A,2014.0,11.0,2.0,2014-11-02,1.0,home,68044.6,2152,1,1
D00006798,C00006798,A00005628,Owner,51,MA,Fall River,61,Female,,,,,,,Credit,842981.5,115,L00006151,225420.0,60.0,3757.0,C,2015.0,4.0,25.0,2015-04-25,1.0,home,40557.8,1658,1,0
D00006803,C00006803,A00005632,Owner,19,IN,Indianapolis,5,Female,,,,,,,Credit,2277697.8,136,L00006153,285600.0,60.0,4760.0,C,2015.0,7.0,25.0,2015-07-25,1.0,home,48404.8,1507,1,0
D00006804,C00006804,A00005632,User,18,IN,Indianapolis,5,Male,,,,,,,Credit,2277697.8,136,L00006153,285600.0,60.0,4760.0,C,2015.0,7.0,25.0,2015-07-25,1.0,home,48404.8,1507,1,0
D00006827,C00006827,A00005648,Owner,30,MA,Quincy,59,Male,,,,,,,Credit,5512.1,19,,,,,,,,,,,,49666.1,566,0,0
D00006829,C00006829,A00005650,Owner,36,MI,Detroit,10,Female,,,,,,,Credit,50170.2,61,L00006157,98592.0,24.0,4108.0,A,2015.0,7.0,10.0,2015-07-10,1.0,home,42775.1,1453,1,0
D00006844,C00006844,A00005661,Owner,28,CT,Hartford,53,Female,,,,,,,Credit,1287660.3,86,,,,,,,,,,,,12549.9,1107,0,0
D00006886,C00006886,A00005692,Owner,57,RI,Warwick,66,Female,,,,,,,Credit,561627.8,69,,,,,,,,,,,,34718.3,1040,0,0
D00006892,C00006892,A00005698,Owner,48,NY,New York City,1,Female,,,,,,,Credit,647085.8,43,L00006168,99216.0,36.0,2756.0,C,2018.0,11.0,21.0,2018-11-21,1.0,home,26698.2,483,1,0
D00006893,C00006893,A00005698,User,56,NY,New York City,1,Male,,,,,,,Credit,647085.8,43,L00006168,99216.0,36.0,2756.0,C,2018.0,11.0,21.0,2018-11-21,1.0,home,26698.2,483,1,0
D00006895,C00006895,A00005700,Owner,28,MT,Billings,42,Male,,,,,,,Credit,723496.4,132,L00006169,103680.0,60.0,1728.0,D,2015.0,3.0,16.0,2015-03-16,1.0,home,-4887.5,1971,1,0
D00006906,C00006906,A00005708,Owner,50,AZ,Phoenix,64,Male,V00000863,VISA Signature,2018.0,6.0,12.0,2018-06-12,Credit,480296.10000000003,32,,,,,,,,,,,,75292.6,445,0,1
D00006922,C00006922,A00005724,Owner,60,NV,Las Vegas,14,Female,,,,,,,Credit,22964.100000000002,48,L00006173,232560.0,48.0,4845.0,C,2017.0,1.0,8.0,2017-01-08,1.0,home,62314.9,1352,1,0
D00006924,C00006924,A00005726,Owner,32,WI,Milwaukee,17,Male,,,,,,,Credit,878438.9,73,,,,,,,,,,,,15729.1,986,0,0
D00006936,C00006936,A00005735,Owner,40,CT,New Haven,52,Female,,,,,,,Credit,1653138.5,125,L00006175,290700.0,60.0,4845.0,D,2016.0,2.0,21.0,2016-02-21,1.0,home,89024.8,1436,1,0
D00006944,C00006944,A00005740,Owner,29,DE,Wilmington,43,Male,,,,,,,Credit,1838306.0,159,,,,,,,,,,,,14048.3,2085,0,0
D00006946,C00006946,A00005742,Owner,30,IL,Chicago,74,Female,,,,,,,Credit,1242510.5,103,L00006178,232560.0,48.0,4845.0,C,2015.0,12.0,16.0,2015-12-16,1.0,home,26154.3,1275,1,0
D00006967,C00006967,A00005758,Owner,46,ME,Portland,44,Male,,,,,,,Credit,6434.3,20,,,,,,,,,,,,54595.6,521,0,0
D00006978,C00006978,A00005767,Owner,34,CT,Bridgeport,38,Male,,,,,,,Credit,689855.7,151,,,,,,,,,,,,12466.1,2024,0,0
D00006987,C00006987,A00005774,Owner,32,NY,New York City,1,Male,,,,,,,Credit,929464.5,87,L00006185,31176.0,24.0,1299.0,A,2015.0,11.0,28.0,2015-11-28,1.0,debt_consolidation,53225.4,1302,1,0
D00007010,C00007010,A00005794,Owner,32,CA,Los Angeles,70,Male,,,,,,,Credit,998988.3,91,L00006190,123600.0,60.0,2060.0,C,2016.0,5.0,6.0,2016-05-06,1.0,home,67017.6,1266,1,0
D00007011,C00007011,A00005794,User,38,CA,Los Angeles,70,Female,,,,,,,Credit,998988.3,91,L00006190,123600.0,60.0,2060.0,C,2016.0,5.0,6.0,2016-05-06,1.0,home,67017.6,1266,1,0
