client_id,account_id,age,state,city,district_id,sex,balance_last,diff_date,trans_count,amount_loan,amount_credit,is_has_loan,is_has_card
C00004812,A00003991,74,NY,New York City,1,Male,30040.7,733,22,,2319.2,0,0
C00004813,A00003992,31,DE,Wilmington,43,Male,38823.6,380,26,,261110.0,0,0
C00004814,A00003993,37,TX,Houston,54,Male,82138.2,1072,73,,771752.5,0,0
C00004815,A00003994,29,KY,Louisville,15,Male,47267.3,1022,75,,1227007.0,0,0
C00004816,A00003994,25,KY,Louisville,15,Female,47267.3,1022,75,,1227007.0,0,0
C00004817,A00003995,30,OR,Portland,12,Male,60773.6,1222,88,,456232.5,0,0
C00004818,A00003996,67,NY,New York City,1,Male,35939.5,557,17,,2645.4,0,0
C00004819,A00003997,35,NH,Nashua,62,Male,42555.2,1813,122,,529944.3,0,0
C00004820,A00003998,30,FL,Jacksonville,2,Female,53747.7,985,67,,595086.1,0,0
C00004821,A00003999,60,SD,Sioux Falls,35,Female,105154.7,2065,162,,1135117.6,0,1
C00004822,A00003999,54,SD,Sioux Falls,35,Male,105154.7,2065,162,,1135117.6,0,0
C00004823,A00004000,17,CO,Denver,7,Male,106118.7,1977,232,,579124.5,0,1
C00004824,A00004001,59,TX,Houston,54,Male,13767.2,1410,62,,58767.5,0,0
C00004826,A00004003,22,KS,Wichita,25,Female,59603.8,496,50,,946221.3,0,0
C00004831,A00004008,41,TX,San Antonio,27,Male,67500.0,990,25,,78400.0,0,0
C00004832,A00004009,43,MA,Cambridge,56,Female,89066.1,1775,117,,1573899.9,0,1
C00004833,A00004010,28,ID,Boise,30,Female,68977.4,864,58,,439117.3,0,1
C00004836,A00004013,47,VT,Burlington,49,Male,58317.9,1910,105,,274331.3,0,0
C00004837,A00004014,32,MA,Cambridge,56,Female,68429.8,1326,129,,2125570.1,0,0
C00004853,A00004026,60,MA,Brockton,58,Male,63545.7,693,30,,22795.5,0,0
C00004861,A00004033,22,MA,New Bedford,57,Female,38272.8,772,54,84288.0,343509.1,1,0
C00004862,A00004034,56,NY,New York City,1,Female,74888.7,2173,176,,541310.4,0,1
C00004863,A00004035,25,NY,New York City,1,Female,78153.2,1985,78,,99927.2,0,1
C00004877,A00004047,42,WY,Cheyenne,45,Male,65657.3,1189,97,,1245039.4,0,0
C00004882,A00004052,21,RI,Providence,36,Male,36806.5,705,32,106128.0,55660.9,1,0
C00004886,A00004055,20,MN,Minneapolis,23,Male,26992.5,2167,144,,1575476.4,0,0
C00004892,A00004059,30,HI,Honolulu,26,Male,-15431.9,1890,70,,60168.9,0,0
C00004901,A00004066,49,PA,Philadelphia,72,Female,37372.5,1682,57,,14765.8,0,1
C00004904,A00004069,38,CT,Bridgeport,38,Female,75749.5,774,66,,167241.4,0,0
C00004906,A00004071,23,AZ,Phoenix,64,Female,34674.1,880,31,,7490.4,0,0
C00004907,A00004071,25,AZ,Phoenix,64,Male,34674.1,880,31,,7490.4,0,0
C00004915,A00004078,36,ND,Fargo,40,Male,117561.4,2161,143,,1848925.2,0,1
C00004916,A00004079,61,CT,New Haven,52,Male,29351.9,1884,181,158976.0,2486177.9,1,0
C00004918,A00004081,31,TN,Nashville,11,Male,7056.3,1258,87,137904.0,542572.0,1,0
C00004919,A00004082,48,VT,Burlington,49,Female,85116.2,1514,111,,1129080.3,0,0
C00004923,A00004086,37,RI,Warwick,66,Male,82621.1,897,30,,6147.5,0,1
C00004925,A00004088,48,WY,Cheyenne,45,Male,14924.4,1035,76,,1020755.5,0,0
C00004927,A00004090,44,PA,Philadelphia,72,Female,24002.6,780,14,,47702.6,0,0
C00004928,A00004091,23,MA,Boston,9,Male,46512.3,514,39,,285083.7,0,0
C00004929,A00004092,56,IL,Chicago,74,Male,82824.3,1023,69,,439013.5,0,1
C00004930,A00004093,18,NY,New York City,1,Male,18853.0,2107,160,,414802.2,0,0
C00004937,A00004099,39,TX,Houston,54,Female,51533.6,949,63,41856.0,622366.6,1,1
C00004941,A00004102,20,MA,Lynn,60,Female,52089.3,778,29,,117589.3,0,1
C00004942,A00004103,40,CT,Bridgeport,38,Male,89467.4,1436,123,,1961569.6,0,0
C00004944,A00004105,17,MA,Brockton,58,Male,48592.1,1333,158,,322390.6,0,1
C00004949,A00004109,17,TX,Houston,54,Male,32965.7,1421,153,,307979.3,0,0
C00004956,A00004116,53,WA,Seattle,6,Male,93376.1,452,42,151200.0,746341.7,1,0
C00004959,A00004119,20,NY,Syracuse,77,Male,48801.5,1900,166,,337983.9,0,0
C00004961,A00004121,17,TX,Houston,54,Male,17526.4,1302,107,,333296.0,0,0
C00004968,A00004127,61,NY,Buffalo,50,Male,384.4,972,37,100800.0,288501.8,1,0
C00004969,A00004128,31,AZ,Phoenix,64,Female,66932.9,461,36,,451714.4,0,0
C00004972,A00004130,22,CA,Los Angeles,70,Female,45735.9,578,40,,406334.0,0,0
C00004974,A00004131,37,IN,Indianapolis,5,Female,81168.9,1595,153,,2661662.2,0,1
C00004975,A00004131,38,IN,Indianapolis,5,Male,81168.9,1595,153,,2661662.2,0,0
C00004976,A00004132,19,RI,Providence,36,Male,42704.0,450,23,,84104.0,0,1
C00004979,A00004134,62,CO,Denver,7,Male,29819.6,2129,170,,2357198.8,0,0
C00004989,A00004140,64,AK,Anchorage,28,Male,49021.2,391,27,,308398.2,0,0
C00004992,A00004143,27,MA,Lowell,55,Female,78361.9,450,32,,361507.8,0,0
C00004993,A00004144,26,NY,New York City,1,Female,33055.8,864,75,212976.0,1027944.4,1,0
C00004994,A00004144,21,NY,New York City,1,Male,33055.8,864,75,212976.0,1027944.4,1,0
C00005002,A00004150,22,MA,Newton,65,Female,64992.0,544,38,,347031.9,0,1
C00005010,A00004156,49,MT,Billings,42,Female,26043.4,552,47,,503360.0,0,0
C00005012,A00004158,27,TX,San Antonio,27,Female,55887.1,483,19,,6214.9,0,1
C00005013,A00004159,19,NY,New York City,1,Male,53234.8,2001,195,,507825.5,0,1
C00005016,A00004161,54,NY,New York City,1,Female,75306.7,1407,96,,576705.7,0,1
C00005028,A00004171,23,AK,Anchorage,28,Male,32146.3,2028,163,,1998512.6,0,0
C00005030,A00004173,20,NY,New York City,1,Male,48354.7,1879,98,,254853.9,0,0
C00005046,A00004186,62,NY,New York City,1,Male,38839.2,858,58,,637999.3,0,0
C00005050,A00004190,49,NH,Nashua,62,Male,22073.7,1184,106,405780.0,568161.5,1,0
C00005056,A00004195,42,CT,Danbury,67,Female,49498.7,1685,151,,2580884.3,0,0
C00005067,A00004204,24,NE,Omaha,21,Female,14683.1,1036,33,,117256.2,0,0
C00005072,A00004208,18,NY,New York City,1,Female,26478.4,632,56,,92126.6,0,0
C00005081,A00004214,38,NY,New York City,1,Female,27798.5,1015,92,,1266041.2,0,0
C00005093,A00004225,50,MA,Lowell,55,Female,78797.0,2053,135,,1631202.8,0,0
C00005107,A00004237,52,NY,Buffalo,50,Female,29083.8,1827,125,,1863689.1,0,0
C00005108,A00004237,55,NY,Buffalo,50,Male,29083.8,1827,125,,1863689.1,0,0
C00005111,A00004240,40,NY,Buffalo,50,Male,45077.3,2129,76,,33932.8,0,0
C00005117,A00004245,24,CT,New Haven,52,Male,55310.2,1704,117,,954383.1,0,1
C00005126,A00004253,34,DE,Wilmington,43,Male,59652.8,1080,37,,13167.7,0,1
C00005127,A00004254,24,UT,Salt Lake City,33,Female,22776.7,2067,161,,506097.10000000003,0,0
C00005128,A00004255,36,CA,Los Angeles,70,Male,105110.1,1879,66,,32793.5,0,1
C00005132,A00004258,32,MA,Springfield,51,Male,19327.5,1192,90,,1259195.5,0,1
C00005133,A00004259,40,RI,Warwick,66,Female,59418.9,1728,58,79632.0,14296.4,1,0
C00005134,A00004260,32,MA,Brockton,58,Female,51977.1,1904,65,244560.0,9926.6,1,0
C00005137,A00004263,20,IN,Indianapolis,5,Male,39668.1,1245,63,,317430.8,0,0
C00005138,A00004264,25,WY,Cheyenne,45,Female,89448.7,1850,123,,1444066.6,0,1
C00005141,A00004266,46,TX,Houston,54,Female,29518.4,694,47,,425543.4,0,0
C00005143,A00004268,26,NY,Syracuse,77,Male,61956.4,679,61,41988.0,345444.8,1,0
C00005144,A00004268,33,NY,Syracuse,77,Female,61956.4,679,61,41988.0,345444.8,1,0
C00005145,A00004269,49,HI,Honolulu,26,Female,50095.2,1103,94,,1330854.2,0,0
C00005149,A00004273,37,KY,Louisville,15,Male,646.2,1007,63,,793437.4,0,0
C00005152,A00004276,24,DE,Wilmington,43,Female,93934.2,1636,136,,2075888.8,0,0
C00005159,A00004283,35,SC,Charleston,39,Male,100638.1,1537,103,,1169615.4,0,1
C00005163,A00004286,42,DE,Wilmington,43,Female,94398.7,780,47,,521092.2,0,0
C00005164,A00004287,28,MA,Boston,9,Male,15787.4,1901,133,,453280.1,0,0
C00005171,A00004293,43,AZ,Phoenix,64,Female,50935.8,1061,88,164196.0,1375250.9,1,0
C00005175,A00004296,50,CT,Norwalk,63,Female,46966.0,2163,144,,1461950.5,0,1
C00005180,A00004301,56,NY,New York City,1,Male,36913.5,553,38,,260803.4,0,0
C00005189,A00004309,39,IL,Chicago,74,Female,47729.2,540,32,,62729.2,0,0
C00005200,A00004318,39,UT,Salt Lake City,33,Female,58043.2,2088,75,,54099.4,0,1
C00005201,A00004318,45,UT,Salt Lake City,33,Male,58043.2,2088,75,,54099.4,0,0
C00005203,A00004320,54,MA,Fall River,61,Female,40027.4,891,84,51360.0,1458873.0,1,0
C00005204,A00004321,37,WV,Charleston,47,Male,113400.4,2083,208,,3313669.0,0,1
C00005212,A00004328,53,PA,Philadelphia,72,Female,12043.3,1658,118,,407858.9,0,0
C00005213,A00004329,19,NY,New York City,1,Male,23852.8,1778,192,,542870.7,0,0
C00005214,A00004330,23,WV,Charleston,47,Male,77523.0,1275,90,,1386523.9,0,0
C00005215,A00004330,26,WV,Charleston,47,Female,77523.0,1275,90,,1386523.9,0,0
C00005217,A00004332,59,IL,Chicago,74,Female,37747.5,373,29,,348029.5,0,0
C00005223,A00004336,23,FL,Jacksonville,2,Female,57269.0,541,48,,675928.1,0,1
C00005224,A00004337,50,NJ,Newark,29,Male,53331.9,1871,165,51408.0,2564330.9,1,1
C00005232,A00004342,51,IL,Chicago,74,Female,62482.7,976,92,100128.0,1308215.3,1,1
C00005233,A00004343,32,RI,Warwick,66,Male,101347.7,1865,126,,1057665.7,0,1
C00005236,A00004346,21,KS,Wichita,25,Male,69508.8,1021,96,,1596606.1,0,0
C00005237,A00004347,22,NY,New York City,1,Male,25636.6,2105,186,,458585.7,0,0
C00005240,A00004349,59,IL,Chicago,74,Male,85266.0,836,28,,6437.1,0,0
C00005241,A00004350,21,CT,Norwalk,63,Male,108934.2,2097,157,,1689548.8,0,0
C00005243,A00004352,29,FL,Jacksonville,2,Male,64463.2,2005,134,,1752364.4,0,1
C00005245,A00004354,57,CT,Bridgeport,38,Female,54055.8,722,56,327660.0,843076.3,1,1
C00005246,A00004355,17,CA,Los Angeles,70,Male,18167.9,2139,234,,520311.0,0,0
C00005247,A00004356,56,WV,Charleston,47,Male,-25821.2,1800,111,,435074.6,0,0
C00005249,A00004358,29,IN,Indianapolis,5,Female,90488.4,687,61,,1083431.0,0,1
C00005253,A00004361,53,MA,Lawrence,69,Female,102769.2,1025,40,90156.0,48846.7,1,1
C00005254,A00004361,51,MA,Lawrence,69,Male,102769.2,1025,40,90156.0,48846.7,1,0
C00005263,A00004368,37,NY,New York City,1,Female,49112.7,1421,63,,96738.4,0,1
C00005273,A00004375,41,SC,Charleston,39,Male,63762.9,794,27,,7294.6,0,0
C00005275,A00004377,49,AK,Anchorage,28,Male,57008.4,2077,158,,2654272.9,0,1
C00005277,A00004379,31,ME,Portland,44,Female,12409.3,916,62,,196334.9,0,0
C00005281,A00004383,58,CT,New Britain,73,Male,74384.6,781,73,,1138523.5,0,0
C00005283,A00004385,17,WI,Milwaukee,17,Male,27887.2,1864,152,,472119.7,0,0
C00005284,A00004386,28,MA,Springfield,51,Female,21806.3,397,28,,273735.4,0,0
C00005287,A00004389,29,NY,Syracuse,77,Male,50163.6,886,61,,461314.4,0,0
C00005308,A00004405,25,NH,Manchester,41,Female,6884.8,844,63,,784837.6,0,0
C00005312,A00004408,53,MA,Somerville,71,Male,30220.9,1725,129,,2060805.1,0,0
C00005313,A00004408,53,MA,Somerville,71,Female,30220.9,1725,129,,2060805.1,0,0
C00005318,A00004413,31,IL,Chicago,74,Male,24178.7,1811,60,221280.0,10853.7,1,0
C00005319,A00004413,35,IL,Chicago,74,Female,24178.7,1811,60,221280.0,10853.7,1,0
C00005320,A00004414,48,WI,Milwaukee,17,Female,31528.3,1938,171,97224.0,912594.4,1,0
C00005321,A00004414,50,WI,Milwaukee,17,Male,31528.3,1938,171,97224.0,912594.4,1,0
C00005322,A00004415,43,CT,New Britain,73,Female,46492.6,1275,91,74040.0,1127786.9,1,0
C00005323,A00004416,23,NV,Las Vegas,14,Female,73241.8,1783,211,,477709.6,0,1
C00005325,A00004418,29,RI,Warwick,66,Female,29116.4,1786,120,,871524.3,0,0
C00005326,A00004418,32,RI,Warwick,66,Male,29116.4,1786,120,,871524.3,0,0
C00005333,A00004423,32,SC,Charleston,39,Female,68846.2,1345,112,73836.0,1390692.4,1,1
C00005334,A00004424,64,MA,Worcester,48,Male,80012.8,1067,74,,340151.1,0,0
C00005337,A00004427,38,NY,New York City,1,Male,14225.5,2033,166,87816.0,815882.3,1,0
C00005338,A00004427,33,NY,New York City,1,Female,14225.5,2033,166,87816.0,815882.3,1,0
C00005347,A00004434,50,NH,Manchester,41,Male,71576.0,1483,156,,2530640.9,0,0
C00005352,A00004437,23,ND,Fargo,40,Female,35366.8,1924,206,,444443.2,0,0
C00005353,A00004438,32,MA,Worcester,48,Female,50700.0,879,70,,222830.5,0,0
C00005354,A00004439,33,ID,Boise,30,Female,33422.2,1102,80,,200735.0,0,0
C00005358,A00004442,57,TX,Houston,54,Male,30088.8,875,61,,408384.8,0,0
C00005362,A00004445,60,WV,Charleston,47,Male,32960.7,511,34,,224321.3,0,0
C00005364,A00004447,35,NH,Nashua,62,Male,69375.9,928,70,192744.0,1011474.6,1,0
C00005365,A00004447,28,NH,Nashua,62,Female,69375.9,928,70,192744.0,1011474.6,1,0
C00005366,A00004448,28,MA,Lynn,60,Female,77160.3,2038,176,192744.0,2383428.8,1,1
C00005367,A00004448,20,MA,Lynn,60,Male,77160.3,2038,176,192744.0,2383428.8,1,0
C00005374,A00004454,52,CT,Norwalk,63,Male,59252.8,740,54,,287950.2,0,0
C00005376,A00004456,30,NV,Las Vegas,14,Male,55904.3,849,77,321240.0,1131558.8,1,1
C00005379,A00004458,21,MA,Lynn,60,Male,21884.1,982,49,,133395.0,0,0
C00005384,A00004462,64,CT,New Britain,73,Male,23778.7,1100,84,66480.0,982307.9,1,0
C00005385,A00004463,26,CT,Danbury,67,Male,30287.9,1945,137,,548349.6,0,0
C00005389,A00004467,31,WI,Milwaukee,17,Male,31222.0,627,23,86184.0,8985.6,1,0
C00005392,A00004470,44,MD,Baltimore,16,Female,98152.7,1886,65,,15622.1,0,0
C00005393,A00004471,44,NC,Charlotte,4,Male,57296.0,570,20,,4319.9,0,0
C00005395,A00004473,37,WY,Cheyenne,45,Male,60686.3,1179,78,93960.0,1023906.1,1,0
C00005397,A00004475,30,PA,Philadelphia,72,Female,32082.3,624,22,,6915.4,0,0
C00005398,A00004475,32,PA,Philadelphia,72,Male,32082.3,624,22,,6915.4,0,0
C00005399,A00004476,27,LA,New Orleans,24,Female,24909.2,1512,103,15192.0,782154.1,1,0
C00005402,A00004478,31,ID,Boise,30,Female,91087.5,1987,131,,1726263.8,0,0
C00005404,A00004480,23,MA,Brockton,58,Female,33705.4,864,62,,253941.1,0,0
C00005409,A00004484,51,KY,Louisville,15,Male,82003.5,2157,170,,2427934.0,0,0
C00005413,A00004488,53,UT,Salt Lake City,33,Male,36694.4,981,69,,325888.6,0,0
C00005420,A00004493,64,MA,Fall River,61,Male,32360.2,807,55,,602663.3,0,0
C00005433,A00004503,24,NY,Buffalo,50,Male,74433.6,1458,120,135360.0,1983394.4,1,1
C00005441,A00004511,43,NM,Albuquerque,18,Male,25234.3,1922,156,,510965.7,0,0
C00005445,A00004514,47,MA,Lawrence,69,Male,99141.2,1839,61,,16507.2,0,0
C00005450,A00004519,59,DC,Washington,8,Male,57589.9,1620,73,,90791.4,0,0
C00005460,A00004526,38,CT,Norwalk,63,Male,83037.3,1858,124,,840954.9,0,0
C00005461,A00004527,31,MA,Boston,9,Female,23650.5,578,36,,462592.7,0,1
C00005462,A00004527,36,MA,Boston,9,Male,23650.5,578,36,,462592.7,0,0
C00005468,A00004533,55,RI,Cranston,68,Female,88143.4,515,52,81144.0,954191.9,1,1
C00005469,A00004534,20,CT,Norwalk,63,Female,31649.9,660,32,,123850.6,0,0
C00005472,A00004537,43,CT,Hartford,53,Male,51915.4,896,69,,931042.7,0,0
C00005473,A00004538,31,CA,Los Angeles,70,Female,24354.1,1290,51,,58854.7,0,0
C00005478,A00004543,54,UT,Salt Lake City,33,Male,65060.5,1910,139,,374830.3,0,1
C00005487,A00004550,52,MA,Cambridge,56,Female,27178.9,693,51,61320.0,227461.6,1,0
C00005517,A00004576,35,MA,New Bedford,57,Male,53576.3,2035,141,300204.0,1403206.0,1,0
C00005521,A00004580,26,MA,Boston,9,Female,42498.3,1587,140,20220.0,1986155.0,1,1
C00005526,A00004585,52,TX,San Antonio,27,Male,52116.8,936,64,64656.0,461314.0,1,1
C00005527,A00004585,58,TX,San Antonio,27,Female,52116.8,936,64,64656.0,461314.0,1,0
C00005530,A00004588,46,OR,Portland,12,Male,-2823.0,856,50,,161864.7,0,0
C00005531,A00004589,20,NC,Charlotte,4,Male,16960.0,1319,98,,267798.4,0,0
C00005539,A00004596,64,IL,Chicago,74,Male,45779.5,2123,145,,1571565.2,0,0
C00005563,A00004616,24,NY,New York City,1,Male,63445.8,463,51,66696.0,901531.1,1,1
C00005565,A00004618,33,OH,Columbus,3,Female,-5809.2,893,53,66696.0,694856.0,1,0
C00005574,A00004626,29,MA,Boston,9,Female,59645.3,929,72,33348.0,1068011.4,1,0
C00005579,A00004631,48,NY,Syracuse,77,Male,77200.2,749,28,87528.0,22679.5,1,1
C00005580,A00004631,47,NY,Syracuse,77,Female,77200.2,749,28,87528.0,22679.5,1,0
C00005606,A00004650,19,NC,Charlotte,4,Male,42051.6,1173,114,402000.0,437147.4,1,0
C00005617,A00004659,41,MA,Cambridge,56,Female,93461.5,1910,137,,1891376.9,0,0
C00005618,A00004660,46,CT,Norwalk,63,Female,35159.9,727,26,106944.0,6374.4,1,0
C00005642,A00004681,42,CA,Los Angeles,70,Female,54270.4,1241,47,162624.0,22823.1,1,0
C00005684,A00004715,44,DC,Washington,8,Female,33537.8,794,27,97176.0,6185.7,1,1
C00005699,A00004725,49,CT,New Britain,73,Male,33453.7,626,21,168264.0,2410.8,1,0
C00005701,A00004727,40,FL,Jacksonville,2,Female,74066.4,1417,53,107640.0,52963.4,1,0
C00005704,A00004729,24,RI,Warwick,66,Female,13608.5,587,41,,202642.0,0,0
C00005722,A00004743,40,AZ,Phoenix,64,Female,91470.2,2066,194,,2871757.9,0,0
C00005727,A00004746,46,TX,Houston,54,Male,60710.8,678,63,204780.0,1230028.2,1,1
C00005736,A00004753,46,NY,New York City,1,Male,7827.2,784,55,,291910.10000000003,0,0
C00005753,A00004768,51,SC,Charleston,39,Male,37826.8,927,83,,1338192.6,0,0
C00005760,A00004774,51,RI,Warwick,66,Male,81686.4,1812,128,465072.0,1531313.4,1,0
C00005761,A00004774,58,RI,Warwick,66,Female,81686.4,1812,128,465072.0,1531313.4,1,0
C00005774,A00004784,40,CA,San Diego,46,Female,76124.1,510,18,219456.0,5045.2,1,0
C00005775,A00004784,44,CA,San Diego,46,Male,76124.1,510,18,219456.0,5045.2,1,0
C00005788,A00004794,37,PA,Philadelphia,72,Male,6052.7,743,56,465504.0,445402.0,1,0
C00005801,A00004803,20,HI,Honolulu,26,Female,35752.1,936,79,59136.0,205736.0,1,0
C00005826,A00004825,31,KY,Louisville,15,Male,21600.7,1671,65,21396.0,44094.1,1,0
C00005827,A00004825,25,KY,Louisville,15,Female,21600.7,1671,65,21396.0,44094.1,1,0
C00005858,A00004851,47,CT,New Haven,52,Male,98264.4,1061,94,141648.0,1459618.2,1,0
C00005859,A00004851,55,CT,New Haven,52,Female,98264.4,1061,94,141648.0,1459618.2,1,0
C00005860,A00004852,35,WV,Charleston,47,Male,22870.2,1358,125,213300.0,515036.0,1,0
C00005866,A00004858,21,CT,Danbury,67,Female,32986.6,558,37,335184.0,5165.0,1,0
C00005873,A00004863,20,IN,Indianapolis,5,Female,60869.3,1024,36,76080.0,16664.4,1,1
C00005911,A00004894,64,NV,Las Vegas,14,Male,81623.1,2020,74,117024.0,67928.0,1,1
C00005928,A00004907,29,MT,Billings,42,Female,68823.3,1789,122,98832.0,1010904.9,1,0
C00005965,A00004937,48,NY,Buffalo,50,Male,66596.6,2140,177,143904.0,2622812.8,1,0
C00005977,A00004948,20,DE,Wilmington,43,Male,62313.3,1251,88,359760.0,1081945.8,1,0
C00005978,A00004949,56,UT,Salt Lake City,33,Female,64557.3,808,29,289920.0,34445.2,1,1
C00006001,A00004969,62,MA,Lynn,60,Male,101522.2,864,76,150180.0,1449685.6,1,0
C00006015,A00004981,26,TX,Houston,54,Male,15770.4,1074,72,179328.0,894458.5,1,0
C00006033,A00004994,33,NY,New York City,1,Male,32733.6,1085,86,258444.0,1066531.9,1,0
C00006034,A00004995,60,MO,Kansas City,20,Male,42395.6,1613,124,128988.0,1569528.0,1,0
C00006039,A00004999,41,NY,New York City,1,Female,72645.9,1053,48,165168.0,108207.0,1,1
C00006040,A00004999,36,NY,New York City,1,Male,72645.9,1053,48,165168.0,108207.0,1,0
C00006042,A00005001,36,CT,Hartford,53,Male,16017.3,1112,96,110112.0,1558161.8,1,0
C00006052,A00005011,50,ND,Fargo,40,Male,36.0,1954,167,,2433424.4,0,0
C00006067,A00005024,49,CA,Los Angeles,70,Female,6470.6,1229,83,,389361.6,0,0
C00006077,A00005033,19,TX,Houston,54,Female,41097.4,1246,97,11400.0,350259.4,1,0
C00006112,A00005063,41,DE,Wilmington,43,Female,4765.2,1177,78,,502864.2,0,0
C00006114,A00005065,59,RI,Warwick,66,Female,8693.4,2167,165,,1978750.7,0,0
C00006115,A00005066,46,OK,Oklahoma City,13,Female,59671.2,1222,85,61656.0,1223737.0,1,0
C00006122,A00005072,31,WA,Seattle,6,Female,54847.7,993,68,317520.0,878337.5,1,0
C00006144,A00005092,43,TX,Houston,54,Female,-20119.6,1814,64,,69173.6,0,0
C00006175,A00005118,35,PA,Philadelphia,72,Male,31797.9,1244,91,53232.0,412434.9,1,0
C00006178,A00005120,59,NY,New York City,1,Female,65187.7,2019,170,323472.0,2267417.4,1,1
C00006183,A00005125,36,NY,New York City,1,Male,-13432.8,1200,85,,1114782.7,0,0
C00006185,A00005126,51,MA,Brockton,58,Female,21359.9,1368,101,20352.0,438688.0,1,0
C00006186,A00005126,47,MA,Brockton,58,Male,21359.9,1368,101,20352.0,438688.0,1,0
C00006191,A00005129,47,IL,Chicago,74,Male,42840.4,2032,210,,3490966.1,0,0
C00006196,A00005133,56,RI,Cranston,68,Male,81475.2,753,63,57060.0,987393.2999999999,1,1
C00006235,A00005164,59,IN,Indianapolis,5,Male,18190.4,597,43,22356.0,153274.6,1,0
C00006255,A00005180,54,TX,Houston,54,Female,34119.6,675,37,58764.0,459676.4,1,1
C00006256,A00005180,58,TX,Houston,54,Male,34119.6,675,37,58764.0,459676.4,1,0
C00006257,A00005181,57,NY,Rochester,75,Female,24099.0,1062,69,399120.0,523040.7,1,0
C00006272,A00005194,57,NY,New York City,1,Male,31338.7,1336,122,,1692726.7,0,0
C00006275,A00005196,43,OK,Oklahoma City,13,Male,16954.3,550,51,79824.0,857189.3,1,1
C00006299,A00005213,63,NY,New York City,1,Male,88780.5,1231,83,320976.0,29138.2,1,1
C00006301,A00005215,50,MA,Lowell,55,Female,69283.0,2009,141,14628.0,1147850.9,1,1
C00006317,A00005228,43,NY,Syracuse,77,Female,36308.4,2017,68,173808.0,24719.8,1,0
C00006318,A00005228,49,NY,Syracuse,77,Male,36308.4,2017,68,173808.0,24719.8,1,0
C00006342,A00005250,45,DC,Washington,8,Male,21372.5,894,71,,966689.7,0,0
C00006349,A00005256,27,PA,Philadelphia,72,Male,45696.4,1893,205,193968.0,1843859.2,1,0
C00006359,A00005263,23,AZ,Phoenix,64,Male,66574.0,1266,121,276300.0,517549.7,1,0
C00006363,A00005267,26,NC,Charlotte,4,Female,45836.7,1084,91,129312.0,1456840.9,1,0
C00006366,A00005269,33,VT,Burlington,49,Male,59614.3,910,63,117420.0,676735.5,1,0
C00006367,A00005270,29,ME,Portland,44,Male,95340.6,2178,77,79608.0,25968.9,1,0
C00006383,A00005283,30,KY,Louisville,15,Male,57825.4,469,17,170832.0,5533.6,1,0
C00006391,A00005290,48,AR,Little Rock,34,Male,17793.4,528,39,,486852.0,0,0
C00006408,A00005305,43,WV,Charleston,47,Male,55603.7,836,30,240528.0,13861.3,1,0
C00006417,A00005313,50,ND,Fargo,40,Male,22567.7,2072,181,300660.0,2489786.9,1,0
C00006422,A00005317,39,AK,Anchorage,28,Male,19937.4,802,29,90180.0,8803.2,1,0
C00006452,A00005343,57,AZ,Phoenix,64,Male,9976.8,2032,116,,938907.1,0,0
C00006468,A00005357,55,CA,Los Angeles,70,Male,86564.9,1474,102,,566993.4,0,1
C00006469,A00005358,46,NC,Charlotte,4,Male,68246.3,1323,88,68340.0,1155596.1,1,0
C00006473,A00005362,59,NY,Yonkers,76,Female,27713.2,846,34,202848.0,23674.3,1,0
C00006474,A00005362,65,NY,Yonkers,76,Male,27713.2,846,34,202848.0,23674.3,1,0
C00006478,A00005366,48,OH,Columbus,3,Male,15382.1,1970,161,,2336340.5,0,0
C00006481,A00005369,41,NY,New York City,1,Female,-3280.3,2135,157,,483512.2,0,0
C00006485,A00005372,37,MA,Worcester,48,Female,91160.3,2063,163,,2440709.1,0,0
C00006499,A00005385,37,ME,Portland,44,Male,36204.8,2050,87,149340.0,101157.0,1,0
C00006501,A00005387,29,NY,New York City,1,Male,8093.7,1913,129,,713876.9,0,0
C00006511,A00005395,46,WV,Charleston,47,Male,37970.1,979,76,158184.0,908644.4,1,0
C00006544,A00005422,25,RI,Warwick,66,Male,36830.3,1531,140,368880.0,2361729.0,1,0
C00006545,A00005422,21,RI,Warwick,66,Female,36830.3,1531,140,368880.0,2361729.0,1,0
C00006546,A00005423,36,NY,New York City,1,Female,14005.0,2069,170,,1988996.6,0,0
C00006551,A00005428,51,LA,New Orleans,24,Female,94419.9,2087,167,174744.0,2378186.6,1,0
C00006552,A00005429,44,MA,Somerville,71,Male,-17226.7,1196,64,,388827.6,0,0
C00006567,A00005442,21,IN,Indianapolis,5,Female,83369.0,2110,160,174744.0,2211058.4,1,1
C00006571,A00005445,28,PA,Philadelphia,72,Female,22118.2,680,30,78696.0,22547.4,1,0
C00006604,A00005472,51,PA,Philadelphia,72,Male,6228.0,2067,152,,375255.4,0,0
C00006610,A00005477,45,MA,New Bedford,57,Male,95112.6,1110,111,349392.0,1884402.3,1,1
C00006616,A00005481,46,NY,New York City,1,Male,96224.5,1963,68,209184.0,20538.4,1,0
C00006619,A00005483,56,DE,Wilmington,43,Female,46568.9,2104,103,,197891.6,0,0
C00006644,A00005505,40,NY,New York City,1,Female,83828.0,979,86,,1260843.0,0,1
C00006691,A00005541,57,DE,Wilmington,43,Male,65176.8,1378,119,32640.0,473461.0,1,0
C00006698,A00005546,47,DE,Wilmington,43,Female,61142.9,2043,74,,40484.7,0,0
